customer_id,customer_age,customer_gender,product_id,product_item ,product_category,purchase_id,purchase_amount,customer_location,product_size,product_colour,product_season,product_rating,customer_subscription,purchase_shipping type,purchase_discount,purchase_promocode,customer_purchase count,purchase_payment type,customer_purchase frequency,purchase_date
3454,31,Female,3454,Shirt,Clothing,"4,343",$60.00,Alabama,L,Pink,Winter,4.3,No,Standard,No,No,48,Venmo,Bi-Weekly,2025-12-27
3455,55,Female,3455,Handbag,Accessories,"4,345",$71.00,Louisiana,S,Lavender,Fall,4.6,No,Store Pickup,No,No,15,PayPal,Bi-Weekly,2025-10-12
3456,49,Female,3456,T-shirt,Clothing,"4,346",$89.00,Ohio,M,Orange,Fall,4.7,No,Standard,No,No,13,Venmo,Annually,2025-11-22
3457,42,Female,3457,Hoodie,Clothing,"4,347",$53.00,Texas,M,Red,Fall,4.6,No,Express,No,No,21,Venmo,Monthly,2025-09-05
3458,64,Female,3458,Jewelry,Accessories,"4,348",$87.00,Maryland,M,Gray,Summer,3,No,Express,No,No,29,Cash,Fortnightly,2025-06-06
3459,68,Female,3459,Jewelry,Accessories,"4,349",$37.00,West Virginia,L,Violet,Spring,3.4,No,Standard,No,No,24,Venmo,Quarterly,2025-05-12
3460,68,Female,3460,Hoodie,Clothing,"4,351",$37.00,Ohio,L,Green,Fall,3.8,No,Express,No,No,21,PayPal,Annually,2025-11-21
3461,41,Female,3461,Scarf,Accessories,"4,352",$78.00,Indiana,M,Gold,Spring,3.1,No,Express,No,No,5,Bank Transfer,Bi-Weekly,2025-03-25
3462,51,Female,3462,Shoes,Footwear,"4,353",$23.00,Wyoming,S,Maroon,Spring,4.4,No,Standard,No,No,47,Cash,Quarterly,2025-05-12
3463,44,Female,3463,Jeans,Clothing,"4,354",$73.00,Michigan,L,Olive,Spring,4.5,No,Standard,No,No,34,Credit Card,Every 3 Months,2025-05-28
3464,27,Female,3464,Jewelry,Accessories,"4,355",$27.00,Maine,M,Yellow,Fall,2.8,No,2-Day Shipping,No,No,45,PayPal,Fortnightly,2025-09-18
3465,36,Female,3465,Coat,Outerwear,"4,357",$59.00,Utah,S,Peach,Winter,2.7,No,Next Day Air,No,No,12,PayPal,Annually,2025-01-26
3466,19,Female,3466,Backpack,Accessories,"4,358",$53.00,Iowa,M,Gold,Spring,3.4,No,Standard,No,No,31,Debit Card,Weekly,2025-03-08
3467,49,Female,3467,Socks,Clothing,"4,359",$42.00,Maryland,S,Purple,Summer,4.6,No,Standard,No,No,43,Bank Transfer,Annually,2025-08-20
3468,18,Female,3468,Scarf,Accessories,"4,360",$45.00,Texas,M,Charcoal,Fall,5,No,Next Day Air,No,No,5,Credit Card,Annually,2025-10-21
3469,36,Female,3469,Sunglasses,Accessories,"4,361",$89.00,Ohio,S,Indigo,Winter,3.5,No,Standard,No,No,36,Debit Card,Quarterly,2025-12-10
3470,36,Female,3470,Socks,Clothing,"4,363",$85.00,North Dakota,L,Magenta,Fall,3.3,No,Store Pickup,No,No,12,Cash,Annually,2025-10-27
3471,19,Female,3471,Coat,Outerwear,"4,364",$69.00,West Virginia,S,Olive,Summer,4.5,No,Free Shipping,No,No,31,Cash,Bi-Weekly,2025-06-22
3472,43,Female,3472,Sandals,Footwear,"4,365",$66.00,North Carolina,S,Blue,Spring,3.1,No,Store Pickup,No,No,31,Cash,Bi-Weekly,2025-04-26
3473,31,Female,3473,Blouse,Clothing,"4,366",$42.00,Georgia,S,White,Summer,4,No,Free Shipping,No,No,15,Debit Card,Weekly,2025-08-17
3474,63,Female,3474,Dress,Clothing,"4,367",$40.00,Kansas,M,Cyan,Spring,2.5,No,Express,No,No,11,Cash,Weekly,2025-05-21
3475,41,Female,3475,Pants,Clothing,"4,369",$82.00,Maine,M,Cyan,Winter,4.4,No,Store Pickup,No,No,18,Venmo,Monthly,2025-01-12
3476,48,Female,3476,Sneakers,Footwear,"4,370",$88.00,South Carolina,M,Orange,Spring,4.4,No,Express,No,No,9,Cash,Quarterly,2025-05-19
3477,68,Female,3477,Boots,Footwear,"4,371",$99.00,South Carolina,XL,Orange,Summer,3.2,No,Free Shipping,No,No,11,Cash,Weekly,2025-07-09
3478,53,Female,3478,Handbag,Accessories,"4,372",$85.00,Kentucky,S,Teal,Spring,3.8,No,Store Pickup,No,No,38,Debit Card,Bi-Weekly,2025-05-25
3479,36,Female,3479,Handbag,Accessories,"4,373",$57.00,Arizona,M,Magenta,Fall,4.6,No,Store Pickup,No,No,42,PayPal,Quarterly,2025-10-17
3480,46,Female,3480,Sweater,Clothing,"4,375",$56.00,New York,S,Orange,Summer,4.9,No,Standard,No,No,41,Cash,Monthly,2025-08-20
3481,21,Female,3481,Sandals,Footwear,"4,376",$79.00,New Hampshire,L,Peach,Winter,3.5,No,Free Shipping,No,No,45,PayPal,Monthly,2025-02-02
3482,52,Female,3482,Socks,Clothing,"4,377",$67.00,Ohio,S,Maroon,Summer,3.4,No,Store Pickup,No,No,41,Debit Card,Bi-Weekly,2025-07-20
3483,66,Female,3483,Gloves,Accessories,"4,378",$61.00,Hawaii,M,Gold,Winter,3.9,No,Next Day Air,No,No,35,Debit Card,Weekly,2025-02-21
3484,19,Female,3484,Hoodie,Clothing,"4,379",$37.00,Texas,L,White,Winter,3.9,No,Express,No,No,21,Credit Card,Every 3 Months,2025-12-24
3485,44,Female,3485,Dress,Clothing,"4,381",$75.00,Illinois,L,Gray,Fall,4.2,No,Free Shipping,No,No,13,Credit Card,Bi-Weekly,2025-10-23
3486,50,Female,3486,Shirt,Clothing,"4,382",$21.00,Massachusetts,XL,Brown,Winter,3.4,No,Standard,No,No,23,Debit Card,Fortnightly,2025-01-10
3487,51,Female,3487,Shorts,Clothing,"4,383",$89.00,North Carolina,L,Charcoal,Winter,4.9,No,Standard,No,No,6,PayPal,Weekly,2025-12-06
3488,25,Female,3488,Sandals,Footwear,"4,384",$24.00,West Virginia,L,Beige,Fall,2.9,No,Store Pickup,No,No,39,Bank Transfer,Annually,2025-11-12
3489,62,Female,3489,Sweater,Clothing,"4,385",$27.00,Delaware,XL,Teal,Spring,4.9,No,Store Pickup,No,No,7,Cash,Quarterly,2025-05-23
3490,48,Female,3490,Dress,Clothing,"4,387",$26.00,Idaho,L,Black,Summer,4.6,No,2-Day Shipping,No,No,32,PayPal,Every 3 Months,2025-07-08
3491,62,Female,3491,Boots,Footwear,"4,388",$82.00,Oregon,M,Violet,Spring,3.6,No,Store Pickup,No,No,43,Credit Card,Quarterly,2025-03-05
3492,22,Female,3492,Pants,Clothing,"4,389",$28.00,Maine,M,Orange,Winter,4.3,No,Express,No,No,15,Cash,Monthly,2025-12-23
3493,48,Female,3493,Gloves,Accessories,"4,390",$65.00,South Dakota,M,Turquoise,Fall,4.6,No,Standard,No,No,48,Bank Transfer,Annually,2025-11-07
3494,48,Female,3494,Pants,Clothing,"4,391",$82.00,New Mexico,XL,Black,Winter,4.7,No,Store Pickup,No,No,35,Credit Card,Weekly,2025-02-03
3495,62,Female,3495,Scarf,Accessories,"4,393",$38.00,Washington,M,Silver,Winter,3.5,No,Free Shipping,No,No,41,PayPal,Quarterly,2025-12-20
3496,24,Female,3496,Shorts,Clothing,"4,394",$33.00,Georgia,XL,Gray,Spring,2.8,No,Free Shipping,No,No,14,Cash,Weekly,2025-05-12
3497,39,Female,3497,Shoes,Footwear,"4,395",$38.00,Idaho,M,Pink,Summer,4,No,Free Shipping,No,No,22,PayPal,Monthly,2025-07-23
3498,35,Female,3498,Handbag,Accessories,"4,396",$48.00,Colorado,M,Red,Spring,4.3,No,Store Pickup,No,No,16,Venmo,Every 3 Months,2025-05-01
3499,47,Female,3499,Sandals,Footwear,"4,397",$35.00,Kentucky,M,Lavender,Summer,3.8,No,Standard,No,No,2,Bank Transfer,Bi-Weekly,2025-08-09
3500,22,Female,3500,Socks,Clothing,"4,399",$29.00,New Jersey,L,Indigo,Fall,3,No,Next Day Air,No,No,13,PayPal,Every 3 Months,2025-09-09
3501,38,Female,3501,Shirt,Clothing,"4,400",$48.00,Oregon,S,Silver,Fall,4.6,No,Next Day Air,No,No,38,Debit Card,Fortnightly,2025-11-10
3502,53,Female,3502,Shoes,Footwear,"4,401",$87.00,Nebraska,M,Silver,Fall,4.8,No,Standard,No,No,43,Bank Transfer,Weekly,2025-10-16
3503,31,Female,3503,Backpack,Accessories,"4,402",$62.00,Massachusetts,M,Green,Fall,4.7,No,Next Day Air,No,No,26,Bank Transfer,Quarterly,2025-09-25
3504,31,Female,3504,Shirt,Clothing,"4,403",$96.00,Nebraska,M,Pink,Spring,3.9,No,Free Shipping,No,No,39,Cash,Weekly,2025-03-06
3505,65,Female,3505,Handbag,Accessories,"4,405",$41.00,Hawaii,S,Violet,Fall,4,No,Next Day Air,No,No,50,Venmo,Monthly,2025-10-20
3506,48,Female,3506,Jewelry,Accessories,"4,406",$42.00,Indiana,L,Red,Winter,3.7,No,2-Day Shipping,No,No,40,Bank Transfer,Every 3 Months,2025-01-13
3507,18,Female,3507,Shirt,Clothing,"4,407",$57.00,Illinois,L,Olive,Winter,3.7,No,2-Day Shipping,No,No,12,Cash,Fortnightly,2025-02-24
3508,46,Female,3508,Handbag,Accessories,"4,408",$65.00,Colorado,S,Purple,Spring,4.2,No,Store Pickup,No,No,33,Credit Card,Every 3 Months,2025-04-14
3509,52,Female,3509,Pants,Clothing,"4,409",$54.00,Pennsylvania,M,Gray,Fall,4.7,No,Standard,No,No,49,Bank Transfer,Weekly,2025-11-19
3510,50,Female,3510,T-shirt,Clothing,"4,411",$22.00,Ohio,L,Brown,Winter,4.3,No,Next Day Air,No,No,43,Venmo,Bi-Weekly,2025-12-20
3511,49,Female,3511,Sneakers,Footwear,"4,412",$96.00,Pennsylvania,S,Orange,Fall,4.9,No,2-Day Shipping,No,No,14,Venmo,Monthly,2025-11-22
3512,69,Female,3512,Jewelry,Accessories,"4,413",$81.00,Mississippi,M,Blue,Summer,3.9,No,2-Day Shipping,No,No,21,Credit Card,Every 3 Months,2025-06-14
3513,36,Female,3513,Shirt,Clothing,"4,414",$46.00,Kentucky,M,White,Fall,3.4,No,Free Shipping,No,No,31,Debit Card,Quarterly,2025-10-12
3514,30,Female,3514,Blouse,Clothing,"4,415",$74.00,Alaska,XL,Charcoal,Spring,4.2,No,Store Pickup,No,No,29,Credit Card,Fortnightly,2025-03-08
3515,25,Female,3515,Sneakers,Footwear,"4,417",$50.00,Georgia,XL,Gray,Winter,4.7,No,Express,No,No,32,Cash,Monthly,2025-12-24
3516,19,Female,3516,Dress,Clothing,"4,418",$80.00,South Dakota,XL,Charcoal,Winter,4,No,Next Day Air,No,No,16,Debit Card,Bi-Weekly,2025-02-28
3517,34,Female,3517,Boots,Footwear,"4,419",$56.00,South Carolina,S,White,Summer,4,No,Free Shipping,No,No,38,PayPal,Bi-Weekly,2025-06-26
3518,29,Female,3518,Skirt,Clothing,"4,420",$69.00,Tennessee,M,Orange,Winter,3.1,No,Next Day Air,No,No,34,Debit Card,Every 3 Months,2025-12-04
3519,50,Female,3519,Shirt,Clothing,"4,421",$97.00,Colorado,M,Black,Spring,4.2,No,Standard,No,No,30,PayPal,Quarterly,2025-04-26
3520,31,Female,3520,Shorts,Clothing,"4,423",$66.00,Wisconsin,M,White,Winter,3.7,No,Next Day Air,No,No,14,Bank Transfer,Fortnightly,2025-12-27
3521,41,Female,3521,Hat,Accessories,"4,424",$70.00,Georgia,S,Brown,Spring,3.1,No,Express,No,No,33,Bank Transfer,Monthly,2025-04-16
3522,52,Female,3522,Shoes,Footwear,"4,425",$50.00,Maryland,M,Pink,Winter,3.7,No,Store Pickup,No,No,35,Venmo,Weekly,2025-02-10
3523,27,Female,3523,Pants,Clothing,"4,426",$85.00,New Jersey,M,Yellow,Spring,3.2,No,Store Pickup,No,No,13,Cash,Quarterly,2025-03-02
3524,49,Female,3524,Backpack,Accessories,"4,427",$59.00,Nevada,M,Cyan,Summer,2.8,No,Standard,No,No,30,Cash,Fortnightly,2025-06-25
3525,69,Female,3525,Pants,Clothing,"4,429",$74.00,Michigan,L,Silver,Summer,2.9,No,Free Shipping,No,No,30,Credit Card,Monthly,2025-07-12
3526,45,Female,3526,Sunglasses,Accessories,"4,430",$38.00,Wyoming,L,Olive,Winter,3.5,No,Standard,No,No,47,Bank Transfer,Annually,2025-12-10
3527,20,Female,3527,Sweater,Clothing,"4,431",$99.00,Massachusetts,M,Olive,Spring,3.8,No,Express,No,No,1,PayPal,Every 3 Months,2025-04-26
3528,25,Female,3528,Blouse,Clothing,"4,432",$97.00,Washington,S,Charcoal,Spring,4.7,No,Free Shipping,No,No,1,Cash,Weekly,2025-04-02
3529,38,Female,3529,Scarf,Accessories,"4,433",$67.00,Maine,L,Gray,Summer,4.5,No,Free Shipping,No,No,33,PayPal,Annually,2025-06-16
3530,55,Female,3530,T-shirt,Clothing,"4,435",$20.00,Montana,S,Maroon,Winter,3.9,No,Next Day Air,No,No,43,Bank Transfer,Weekly,2025-02-14
3531,62,Female,3531,Sunglasses,Accessories,"4,436",$45.00,Oklahoma,L,Black,Spring,3.4,No,Express,No,No,37,PayPal,Weekly,2025-04-28
3532,54,Female,3532,Shoes,Footwear,"4,437",$52.00,North Dakota,XL,Violet,Winter,4.6,No,2-Day Shipping,No,No,23,Cash,Quarterly,2025-12-23
3533,61,Female,3533,Pants,Clothing,"4,438",$68.00,Connecticut,L,Indigo,Fall,4.6,No,Standard,No,No,12,Credit Card,Annually,2025-11-06
3534,50,Female,3534,Sneakers,Footwear,"4,439",$98.00,Texas,L,Yellow,Fall,4.7,No,Standard,No,No,30,Venmo,Fortnightly,2025-10-25
3535,65,Female,3535,Shoes,Footwear,"4,441",$83.00,Delaware,M,Gray,Fall,3.2,No,Express,No,No,7,Cash,Weekly,2025-11-03
3536,68,Female,3536,Shorts,Clothing,"4,442",$51.00,Mississippi,M,Red,Summer,5,No,Express,No,No,20,Debit Card,Monthly,2025-06-01
3537,55,Female,3537,Handbag,Accessories,"4,443",$21.00,Minnesota,L,Peach,Spring,4.5,No,Express,No,No,10,Venmo,Monthly,2025-05-08
3538,57,Female,3538,Handbag,Accessories,"4,444",$92.00,Georgia,M,Gray,Spring,3.5,No,Standard,No,No,40,Credit Card,Every 3 Months,2025-05-03
3539,56,Female,3539,Shoes,Footwear,"4,445",$63.00,Iowa,S,White,Spring,4.5,No,Store Pickup,No,No,21,Venmo,Monthly,2025-03-09
3540,29,Female,3540,Jewelry,Accessories,"4,447",$56.00,New York,S,Green,Spring,3.2,No,Express,No,No,17,Credit Card,Bi-Weekly,2025-05-18
3541,24,Female,3541,Shorts,Clothing,"4,448",$95.00,Nevada,M,Magenta,Spring,4.6,No,Free Shipping,No,No,5,Bank Transfer,Weekly,2025-05-25
3542,59,Female,3542,Blouse,Clothing,"4,449",$66.00,Virginia,M,Olive,Winter,4,No,Next Day Air,No,No,22,PayPal,Annually,2025-12-02
3543,62,Female,3543,Coat,Outerwear,"4,450",$28.00,Idaho,S,Olive,Spring,4.2,No,Express,No,No,5,Venmo,Weekly,2025-04-12
3544,58,Female,3544,Hat,Accessories,"4,451",$83.00,Colorado,M,Blue,Winter,4.1,No,Standard,No,No,18,PayPal,Every 3 Months,2025-01-09
3545,64,Female,3545,Socks,Clothing,"4,453",$55.00,Wisconsin,XL,Charcoal,Fall,3.6,No,2-Day Shipping,No,No,42,Cash,Every 3 Months,2025-10-02
3546,48,Female,3546,Sandals,Footwear,"4,454",$28.00,Connecticut,M,Yellow,Spring,3.7,No,2-Day Shipping,No,No,22,Debit Card,Annually,2025-05-28
3547,60,Female,3547,Scarf,Accessories,"4,455",$79.00,Kansas,M,Violet,Summer,3.6,No,Free Shipping,No,No,37,Bank Transfer,Bi-Weekly,2025-07-14
3548,52,Female,3548,Scarf,Accessories,"4,456",$31.00,Pennsylvania,L,Magenta,Summer,3.8,No,Standard,No,No,23,Credit Card,Annually,2025-06-17
3549,63,Female,3549,Blouse,Clothing,"4,457",$37.00,Utah,M,Red,Fall,3,No,Standard,No,No,47,Debit Card,Fortnightly,2025-11-26
3550,44,Female,3550,T-shirt,Clothing,"4,459",$34.00,Oregon,M,Cyan,Summer,3.4,No,2-Day Shipping,No,No,11,Bank Transfer,Fortnightly,2025-07-10
3551,63,Female,3551,Shoes,Footwear,"4,460",$74.00,West Virginia,S,Orange,Winter,4.8,No,Standard,No,No,32,Cash,Weekly,2025-01-12
3552,66,Female,3552,Gloves,Accessories,"4,461",$31.00,Montana,L,Black,Spring,2.6,No,Store Pickup,No,No,20,Venmo,Weekly,2025-03-06
3553,22,Female,3553,Sunglasses,Accessories,"4,462",$66.00,Kentucky,M,Blue,Winter,2.9,No,Next Day Air,No,No,3,PayPal,Quarterly,2025-12-06
3554,62,Female,3554,Shoes,Footwear,"4,463",$99.00,Minnesota,M,Charcoal,Spring,4.9,No,Free Shipping,No,No,32,Bank Transfer,Weekly,2025-03-05
3555,39,Female,3555,Dress,Clothing,"4,465",$55.00,Louisiana,M,Indigo,Spring,5,No,Free Shipping,No,No,5,Credit Card,Fortnightly,2025-05-18
3556,25,Female,3556,Blouse,Clothing,"4,466",$23.00,Delaware,L,Silver,Spring,4.6,No,Next Day Air,No,No,45,Cash,Quarterly,2025-04-03
3557,70,Female,3557,Sweater,Clothing,"4,467",$88.00,Arizona,M,Brown,Fall,4.2,No,Express,No,No,43,Cash,Bi-Weekly,2025-11-04
3558,52,Female,3558,Jacket,Outerwear,"4,468",$26.00,Nevada,M,Peach,Summer,4.9,No,Next Day Air,No,No,1,PayPal,Every 3 Months,2025-07-27
3559,68,Female,3559,Backpack,Accessories,"4,469",$94.00,Alaska,L,Magenta,Summer,4.8,No,Standard,No,No,9,Venmo,Quarterly,2025-07-01
3560,18,Female,3560,Shorts,Clothing,"4,471",$25.00,Utah,M,Beige,Fall,3,No,Next Day Air,No,No,13,Venmo,Every 3 Months,2025-11-08
3561,18,Female,3561,Socks,Clothing,"4,472",$96.00,Kansas,XL,Violet,Fall,3.5,No,Express,No,No,5,Credit Card,Annually,2025-11-05
3562,63,Female,3562,Sneakers,Footwear,"4,473",$29.00,North Carolina,L,Black,Spring,3.4,No,Standard,No,No,39,Credit Card,Fortnightly,2025-04-10
3563,47,Female,3563,Sneakers,Footwear,"4,474",$36.00,Maryland,M,Cyan,Winter,3.4,No,Free Shipping,No,No,7,Bank Transfer,Weekly,2025-01-07
3564,43,Female,3564,Blouse,Clothing,"4,475",$90.00,Maine,M,Green,Summer,4.9,No,Standard,No,No,8,Credit Card,Every 3 Months,2025-07-27
3565,60,Female,3565,Gloves,Accessories,"4,477",$38.00,Illinois,S,Brown,Summer,4.4,No,Free Shipping,No,No,40,Venmo,Annually,2025-07-08
3566,49,Female,3566,Handbag,Accessories,"4,478",$52.00,Pennsylvania,S,Gray,Spring,4.2,No,Store Pickup,No,No,35,PayPal,Monthly,2025-05-22
3567,28,Female,3567,Jeans,Clothing,"4,479",$88.00,Alaska,S,Orange,Spring,3.1,No,Next Day Air,No,No,14,Venmo,Monthly,2025-05-21
3568,32,Female,3568,Scarf,Accessories,"4,480",$56.00,New Mexico,S,Silver,Summer,4,No,Next Day Air,No,No,26,Credit Card,Monthly,2025-08-16
3569,29,Female,3569,Sandals,Footwear,"4,481",$71.00,Arkansas,M,Purple,Spring,4.8,No,Next Day Air,No,No,14,PayPal,Quarterly,2025-05-13
3570,35,Female,3570,Sandals,Footwear,"4,483",$94.00,Alaska,M,Olive,Fall,3.3,No,Express,No,No,9,Bank Transfer,Fortnightly,2025-10-01
3571,23,Female,3571,Dress,Clothing,"4,484",$97.00,Louisiana,XL,Teal,Winter,4.7,No,Standard,No,No,32,Debit Card,Annually,2025-02-15
3572,70,Female,3572,Skirt,Clothing,"4,485",$27.00,North Dakota,M,White,Summer,3.2,No,Standard,No,No,15,Bank Transfer,Every 3 Months,2025-06-03
3573,23,Female,3573,Shorts,Clothing,"4,486",$28.00,Rhode Island,M,Black,Spring,5,No,Standard,No,No,25,Credit Card,Monthly,2025-05-16
3574,43,Female,3574,Jeans,Clothing,"4,487",$67.00,Connecticut,L,Maroon,Fall,4.9,No,Free Shipping,No,No,27,PayPal,Monthly,2025-10-01
3575,29,Female,3575,Socks,Clothing,"4,489",$70.00,New York,M,Cyan,Fall,4.9,No,Express,No,No,39,Bank Transfer,Quarterly,2025-09-03
3576,61,Female,3576,Coat,Outerwear,"4,490",$95.00,Kentucky,M,Violet,Fall,3.7,No,Express,No,No,49,Venmo,Bi-Weekly,2025-10-08
3577,29,Female,3577,Boots,Footwear,"4,491",$24.00,Maine,L,Yellow,Spring,3,No,Express,No,No,12,Venmo,Bi-Weekly,2025-04-03
3578,66,Female,3578,Belt,Accessories,"4,492",$35.00,Missouri,S,Yellow,Winter,2.6,No,Standard,No,No,13,Bank Transfer,Weekly,2025-02-15
3579,46,Female,3579,Shoes,Footwear,"4,493",$22.00,Georgia,L,Olive,Winter,2.6,No,Standard,No,No,22,Bank Transfer,Quarterly,2025-02-12
3580,34,Female,3580,Scarf,Accessories,"4,495",$66.00,Arizona,L,Olive,Fall,4.8,No,Standard,No,No,19,Credit Card,Every 3 Months,2025-09-24
3581,51,Female,3581,Blouse,Clothing,"4,496",$83.00,New Hampshire,M,Magenta,Summer,3.2,No,2-Day Shipping,No,No,3,Cash,Bi-Weekly,2025-07-05
3582,26,Female,3582,Dress,Clothing,"4,497",$95.00,Georgia,M,Orange,Fall,4.9,No,Next Day Air,No,No,50,Credit Card,Weekly,2025-11-21
3583,23,Female,3583,Shorts,Clothing,"4,498",$41.00,California,S,Beige,Summer,3.4,No,2-Day Shipping,No,No,15,PayPal,Annually,2025-07-21
3584,52,Female,3584,Blouse,Clothing,"4,499",$77.00,Arizona,L,Brown,Summer,2.7,No,Store Pickup,No,No,44,Credit Card,Every 3 Months,2025-07-09
3585,39,Female,3585,Sneakers,Footwear,"4,501",$52.00,Florida,L,Indigo,Fall,4.8,No,Express,No,No,48,Debit Card,Monthly,2025-10-16
3586,39,Female,3586,Gloves,Accessories,"4,502",$41.00,New York,XL,Gray,Winter,4.1,No,Standard,No,No,4,Venmo,Bi-Weekly,2025-01-12
3587,33,Female,3587,Hoodie,Clothing,"4,503",$28.00,Idaho,M,Yellow,Winter,4.6,No,Store Pickup,No,No,12,PayPal,Bi-Weekly,2025-12-08
3588,33,Female,3588,Sweater,Clothing,"4,504",$90.00,Virginia,S,Violet,Summer,4.4,No,Standard,No,No,33,Debit Card,Annually,2025-08-25
3589,23,Female,3589,Sunglasses,Accessories,"4,505",$55.00,Michigan,M,Magenta,Spring,3.5,No,2-Day Shipping,No,No,40,Cash,Annually,2025-03-22
3590,31,Female,3590,Belt,Accessories,"4,507",$73.00,New Hampshire,M,Blue,Spring,4.8,No,Next Day Air,No,No,38,Cash,Every 3 Months,2025-04-13
3591,27,Female,3591,Dress,Clothing,"4,508",$87.00,South Dakota,M,Gray,Fall,2.9,No,2-Day Shipping,No,No,19,Venmo,Every 3 Months,2025-10-05
3592,48,Female,3592,Jacket,Outerwear,"4,509",$89.00,South Dakota,M,Gold,Winter,3.2,No,2-Day Shipping,No,No,38,Bank Transfer,Quarterly,2025-12-26
3593,61,Female,3593,Boots,Footwear,"4,510",$82.00,New Jersey,L,Lavender,Spring,4.4,No,2-Day Shipping,No,No,18,Venmo,Fortnightly,2025-04-20
3594,63,Female,3594,Sandals,Footwear,"4,511",$80.00,Wyoming,M,Black,Spring,4.6,No,Next Day Air,No,No,24,PayPal,Monthly,2025-04-07
3595,19,Female,3595,Scarf,Accessories,"4,513",$87.00,Alabama,L,Charcoal,Summer,2.6,No,2-Day Shipping,No,No,29,Venmo,Quarterly,2025-07-08
3596,21,Female,3596,Blouse,Clothing,"4,514",$41.00,South Dakota,M,Violet,Spring,3.1,No,Store Pickup,No,No,14,PayPal,Annually,2025-04-20
3597,28,Female,3597,Hoodie,Clothing,"4,515",$83.00,South Carolina,M,Charcoal,Spring,4.3,No,Standard,No,No,44,Cash,Fortnightly,2025-05-01
3598,29,Female,3598,Sunglasses,Accessories,"4,516",$71.00,New Mexico,M,Maroon,Summer,3.1,No,Standard,No,No,18,Bank Transfer,Quarterly,2025-06-09
3599,23,Female,3599,Hoodie,Clothing,"4,517",$76.00,Connecticut,XL,Purple,Spring,4.6,No,Store Pickup,No,No,19,Bank Transfer,Bi-Weekly,2025-03-22
3600,37,Female,3600,Scarf,Accessories,"4,519",$34.00,Kansas,S,Peach,Spring,4.6,No,Express,No,No,4,Cash,Weekly,2025-03-20
3601,67,Female,3601,Dress,Clothing,"4,520",$81.00,South Carolina,XL,Olive,Spring,2.7,No,Free Shipping,No,No,25,Cash,Bi-Weekly,2025-03-07
3602,34,Female,3602,T-shirt,Clothing,"4,521",$47.00,North Carolina,M,Indigo,Summer,3,No,Next Day Air,No,No,3,PayPal,Monthly,2025-06-06
3603,58,Female,3603,Skirt,Clothing,"4,522",$36.00,Wyoming,S,Magenta,Summer,3.3,No,Store Pickup,No,No,40,Debit Card,Quarterly,2025-06-08
3604,45,Female,3604,Jeans,Clothing,"4,523",$51.00,Louisiana,M,Gold,Spring,2.7,No,Free Shipping,No,No,5,Cash,Weekly,2025-03-04
3605,63,Female,3605,Hoodie,Clothing,"4,525",$86.00,Louisiana,M,Orange,Fall,3.3,No,Standard,No,No,17,Debit Card,Annually,2025-09-15
3606,68,Female,3606,Jeans,Clothing,"4,526",$41.00,Alabama,M,Gold,Fall,4.3,No,Store Pickup,No,No,36,Bank Transfer,Every 3 Months,2025-09-28
3607,41,Female,3607,Sandals,Footwear,"4,527",$90.00,Minnesota,XL,Purple,Fall,4.8,No,Express,No,No,41,Venmo,Annually,2025-09-28
3608,50,Female,3608,Hat,Accessories,"4,528",$93.00,New Mexico,L,Charcoal,Fall,3.3,No,Standard,No,No,20,Venmo,Bi-Weekly,2025-10-04
3609,24,Female,3609,Gloves,Accessories,"4,529",$56.00,Tennessee,M,Cyan,Fall,4.3,No,Next Day Air,No,No,2,Cash,Every 3 Months,2025-09-11
3610,21,Female,3610,Socks,Clothing,"4,531",$39.00,New Mexico,M,Cyan,Summer,3,No,2-Day Shipping,No,No,31,Debit Card,Monthly,2025-06-09
3611,18,Female,3611,Jacket,Outerwear,"4,532",$86.00,Texas,XL,Green,Fall,4.8,No,2-Day Shipping,No,No,23,Bank Transfer,Fortnightly,2025-09-03
3612,63,Female,3612,T-shirt,Clothing,"4,533",$82.00,Washington,M,Silver,Spring,2.9,No,Standard,No,No,30,Credit Card,Annually,2025-05-09
3613,47,Female,3613,Sandals,Footwear,"4,534",$29.00,Michigan,M,Teal,Summer,3.6,No,Standard,No,No,26,Cash,Every 3 Months,2025-08-14
3614,58,Female,3614,Hat,Accessories,"4,535",$27.00,Minnesota,M,Magenta,Fall,3.5,No,Store Pickup,No,No,40,Venmo,Annually,2025-11-14
3615,46,Female,3615,Gloves,Accessories,"4,537",$25.00,Delaware,L,Maroon,Spring,4.7,No,2-Day Shipping,No,No,19,Bank Transfer,Annually,2025-05-27
3616,35,Female,3616,Dress,Clothing,"4,538",$31.00,California,M,Gold,Winter,4.4,No,Free Shipping,No,No,4,Credit Card,Monthly,2025-02-06
3617,42,Female,3617,Hoodie,Clothing,"4,539",$23.00,Wisconsin,L,Purple,Winter,3.3,No,Store Pickup,No,No,33,Debit Card,Fortnightly,2025-12-19
3618,48,Female,3618,Belt,Accessories,"4,540",$47.00,Kentucky,M,Lavender,Fall,4.3,No,Express,No,No,29,Debit Card,Monthly,2025-10-03
3619,28,Female,3619,Gloves,Accessories,"4,541",$67.00,Nevada,M,Maroon,Fall,4,No,2-Day Shipping,No,No,47,PayPal,Bi-Weekly,2025-11-01
